,lat [deg],lon [deg],start time [s],duration [s],severity,measurements
21,-7.1292809203986485,-13.867313593249271,1400.528981011357,900.0,10.0,"['visible', 'thermal', 'sar']"
22,85.620166020085,145.5400253297623,290.4730741501443,900.0,10.0,"['visible', 'sar', 'thermal']"
23,82.47167629259228,160.17039530685508,96.19107304984269,900.0,10.0,"['visible', 'thermal', 'sar']"
24,33.52753566706439,-169.09679057318357,8007.289465681679,900.0,10.0,"['sar', 'visible', 'thermal']"
25,-16.6937100322954,-118.81871052347012,959.8613864902562,900.0,10.0,"['thermal', 'sar', 'visible']"
26,44.17380399900553,-83.67902751789298,6691.48293235274,900.0,10.0,"['visible', 'thermal', 'sar']"
27,81.00765593812764,43.678489631656085,2252.119631593186,900.0,10.0,"['sar', 'thermal', 'visible']"
28,-7.1292809203986485,-13.867313593249271,8092.589913672777,900.0,10.0,"['visible', 'thermal', 'sar']"
29,-62.81765268239258,-124.4715814377544,7796.322926915624,900.0,10.0,"['sar', 'thermal', 'visible']"
30,89.64634451157524,-29.76013505050119,3625.8456808571236,900.0,10.0,"['sar', 'thermal', 'visible']"
31,27.36292173123804,-151.45664189382185,8548.645814271571,900.0,10.0,"['thermal', 'sar', 'visible']"
32,-27.488165267775,-14.626581813863725,2406.9154835175673,900.0,10.0,"['thermal', 'sar', 'visible']"
33,-13.134696816849102,156.25413817629288,6592.566309736476,900.0,10.0,"['thermal', 'sar', 'visible']"
34,-49.72353118159492,92.29845091032236,2235.3094334038783,900.0,10.0,"['sar', 'thermal', 'visible']"
35,58.23991207341116,162.2891385519819,4812.544692565238,900.0,10.0,"['sar', 'visible', 'thermal']"
36,23.43180082992239,-81.48549346063837,3945.592996395442,900.0,10.0,"['visible', 'sar', 'thermal']"
37,-64.3548788384253,103.03686397552056,952.763873644876,900.0,10.0,"['visible', 'sar', 'thermal']"
38,41.70224363644994,77.0338512633231,5421.548081233393,900.0,10.0,"['sar', 'thermal', 'visible']"
39,68.00749845581193,115.6626887110957,7426.0368501608455,900.0,10.0,"['visible', 'thermal', 'sar']"
40,20.25178835614726,132.9688646396467,1675.5041235644708,900.0,10.0,"['sar', 'visible', 'thermal']"
41,-42.56973186559885,-114.5733618792524,1534.476107154736,900.0,10.0,"['sar', 'visible', 'thermal']"
42,-7.1292809203986485,-13.867313593249271,1787.755148617959,900.0,10.0,"['thermal', 'sar', 'visible']"
43,-17.390480362155877,170.93389495759524,7002.6009170990765,900.0,10.0,"['sar', 'visible', 'thermal']"
44,5.884669191962211,111.99676899535612,2756.3720202922264,900.0,10.0,"['thermal', 'visible', 'sar']"
45,-32.98136551749598,-178.76789295594804,8168.427752303312,900.0,10.0,"['visible', 'thermal', 'sar']"
46,32.029556634500125,128.5372855571592,5843.697023084474,900.0,10.0,"['visible', 'sar', 'thermal']"
47,-17.390480362155877,170.93389495759524,2065.459378737756,900.0,10.0,"['thermal', 'visible', 'sar']"
48,-42.56973186559885,-114.5733618792524,3964.79474202587,900.0,10.0,"['sar', 'thermal', 'visible']"
49,56.56246367699066,-6.608913617199677,8446.931263218556,900.0,10.0,"['thermal', 'sar', 'visible']"
50,53.05254918938216,177.42860078820937,622.0710479567198,900.0,10.0,"['thermal', 'visible', 'sar']"
51,22.969926745667745,112.31417878925582,1599.9653972300275,900.0,10.0,"['thermal', 'sar', 'visible']"
52,42.15503705253827,62.94373888272606,6947.903384975351,900.0,10.0,"['thermal', 'visible', 'sar']"
53,85.620166020085,145.5400253297623,5748.289742033711,900.0,10.0,"['sar', 'visible', 'thermal']"
54,44.17380399900553,-83.67902751789298,6642.923961370252,900.0,10.0,"['sar', 'thermal', 'visible']"
55,15.56676675607001,89.29992915780346,2304.161070192492,900.0,10.0,"['visible', 'sar', 'thermal']"
56,-54.69813873446351,-151.13174907101893,8536.326667273073,900.0,10.0,"['thermal', 'sar', 'visible']"
57,6.243821287923895,39.903845839153576,5279.105147842175,900.0,10.0,"['thermal', 'visible', 'sar']"
58,-34.989393890762855,-40.32531890497541,3589.5522995823167,900.0,10.0,"['visible', 'thermal', 'sar']"
59,-30.01282925495676,-138.54300046136044,1487.3179004950136,900.0,10.0,"['thermal', 'visible', 'sar']"
60,33.60835247303701,-46.49081905694573,7868.4117304831025,900.0,10.0,"['visible', 'sar', 'thermal']"
61,15.56676675607001,89.29992915780346,7633.152517764086,900.0,10.0,"['thermal', 'visible', 'sar']"
62,-39.16353025535406,19.982640766086764,4115.360172983877,900.0,10.0,"['thermal', 'sar', 'visible']"
63,5.09541464639665,-130.6370300586963,6905.558417326072,900.0,10.0,"['thermal', 'visible', 'sar']"
64,27.36292173123804,-151.45664189382185,7075.544763680667,900.0,10.0,"['visible', 'thermal', 'sar']"
65,-28.37519992703981,-116.18856101839737,8322.364289694768,900.0,10.0,"['visible', 'sar', 'thermal']"
66,32.029556634500125,128.5372855571592,7174.558580542434,900.0,10.0,"['sar', 'thermal', 'visible']"
67,82.47167629259228,160.17039530685508,4030.4829430160858,900.0,10.0,"['visible', 'thermal', 'sar']"
68,68.00749845581193,115.6626887110957,448.91257997400476,900.0,10.0,"['thermal', 'sar', 'visible']"
69,18.35135767380883,-156.10695043374102,8097.594712403318,900.0,10.0,"['thermal', 'sar', 'visible']"
70,15.56676675607001,89.29992915780346,788.7410037627601,900.0,10.0,"['sar', 'visible', 'thermal']"
71,50.971289160620046,179.2593861637642,7096.3244646065305,900.0,10.0,"['sar', 'visible', 'thermal']"
72,85.620166020085,145.5400253297623,5355.462656844005,900.0,10.0,"['sar', 'visible', 'thermal']"
73,32.029556634500125,128.5372855571592,773.0271411832359,900.0,10.0,"['thermal', 'sar', 'visible']"
74,-87.88902399838304,-179.29068328381337,2117.6670299068464,900.0,10.0,"['sar', 'visible', 'thermal']"
75,-8.952447224724944,-149.14319645613676,2566.7478820889696,900.0,10.0,"['thermal', 'visible', 'sar']"
76,-8.952447224724944,-149.14319645613676,493.88596404609734,900.0,10.0,"['sar', 'visible', 'thermal']"
77,5.884669191962211,111.99676899535612,1715.323335418184,900.0,10.0,"['sar', 'thermal', 'visible']"
78,-17.390480362155877,170.93389495759524,7972.020446645101,900.0,10.0,"['sar', 'visible', 'thermal']"
79,5.884669191962211,111.99676899535612,3216.7459108018256,900.0,10.0,"['visible', 'thermal', 'sar']"
80,11.312236775821438,-168.63778416098674,678.1596942688808,900.0,10.0,"['sar', 'thermal', 'visible']"
81,89.64634451157524,-29.76013505050119,4675.411116733675,900.0,10.0,"['visible', 'thermal', 'sar']"
82,-34.038354954890096,1.4435825500074178,8589.956282089308,900.0,10.0,"['thermal', 'visible', 'sar']"
83,-73.63329644244288,136.0357487929,6167.30270440759,900.0,10.0,"['thermal', 'sar', 'visible']"
84,-55.60787291304571,-39.24641883737283,1511.2329518816866,900.0,10.0,"['visible', 'sar', 'thermal']"
85,-5.894236875568716,14.97207977593908,2378.5395303881073,900.0,10.0,"['sar', 'thermal', 'visible']"
86,44.17380399900553,-83.67902751789298,7267.7074414524795,900.0,10.0,"['visible', 'thermal', 'sar']"
87,-51.02301764764204,-116.48190152306442,591.2998638014413,900.0,10.0,"['visible', 'thermal', 'sar']"
88,-29.72125145262208,-40.1676696886048,5978.391790133932,900.0,10.0,"['visible', 'sar', 'thermal']"
89,6.243821287923895,39.903845839153576,1778.3898533094816,900.0,10.0,"['visible', 'sar', 'thermal']"
90,22.619743292324888,-164.70041848693012,1924.2554088085994,900.0,10.0,"['visible', 'sar', 'thermal']"
91,34.98454141372774,-89.59883068383223,5720.105806000679,900.0,10.0,"['sar', 'thermal', 'visible']"
92,67.66468787846408,-129.1744334113719,1894.3637584183818,900.0,10.0,"['visible', 'sar', 'thermal']"
93,27.36292173123804,-151.45664189382185,3232.644882505055,900.0,10.0,"['thermal', 'sar', 'visible']"
94,41.70224363644994,77.0338512633231,4227.674329064509,900.0,10.0,"['thermal', 'sar', 'visible']"
95,15.149807885964451,-68.20313025753752,7868.393957394021,900.0,10.0,"['sar', 'visible', 'thermal']"
96,25.73330370350632,-2.103571116496842,5479.160893118303,900.0,10.0,"['visible', 'sar', 'thermal']"
97,47.57128782017147,-50.1482640969392,7483.638921241749,900.0,10.0,"['thermal', 'sar', 'visible']"
98,85.43034777320177,51.94215189003441,1514.190023259175,900.0,10.0,"['thermal', 'sar', 'visible']"
99,-55.60787291304571,-39.24641883737283,5242.508093429473,900.0,10.0,"['thermal', 'visible', 'sar']"
100,47.5255821473726,38.815922249797794,7735.889572057762,900.0,10.0,"['sar', 'thermal', 'visible']"
101,67.66468787846408,-129.1744334113719,4286.366484919093,900.0,10.0,"['visible', 'sar', 'thermal']"
102,34.98454141372774,-89.59883068383223,5763.650106693181,900.0,10.0,"['visible', 'thermal', 'sar']"
103,33.60835247303701,-46.49081905694573,5473.76542513376,900.0,10.0,"['visible', 'thermal', 'sar']"
104,-16.6937100322954,-118.81871052347012,4668.080461652158,900.0,10.0,"['visible', 'sar', 'thermal']"
105,-28.54704641371619,-138.57527882891586,5476.569226894037,900.0,10.0,"['visible', 'thermal', 'sar']"
106,-28.37519992703981,-116.18856101839737,2763.501966682876,900.0,10.0,"['visible', 'sar', 'thermal']"
107,27.36292173123804,-151.45664189382185,3211.9545899653112,900.0,10.0,"['thermal', 'sar', 'visible']"
108,-49.72353118159492,92.29845091032236,3242.649362604905,900.0,10.0,"['visible', 'sar', 'thermal']"
109,22.619743292324888,-164.70041848693012,3028.923449303151,900.0,10.0,"['sar', 'thermal', 'visible']"
110,-43.37833178808561,149.87695864181538,5310.92362406029,900.0,10.0,"['visible', 'thermal', 'sar']"
111,-34.038354954890096,1.4435825500074178,8031.990545885804,900.0,10.0,"['thermal', 'visible', 'sar']"
112,-65.20268166743507,-66.93764854475279,2377.856308905516,900.0,10.0,"['thermal', 'sar', 'visible']"
113,15.149807885964451,-68.20313025753752,6372.12178464736,900.0,10.0,"['sar', 'thermal', 'visible']"
114,44.17380399900553,-83.67902751789298,5033.567975825643,900.0,10.0,"['thermal', 'visible', 'sar']"
115,-62.81765268239258,-124.4715814377544,2578.85775309489,900.0,10.0,"['sar', 'thermal', 'visible']"
116,48.12316558055046,-11.03747948367164,5381.508335297249,900.0,10.0,"['visible', 'thermal', 'sar']"
117,-87.88902399838304,-179.29068328381337,3749.2701657308135,900.0,10.0,"['visible', 'thermal', 'sar']"
118,38.53273624263605,-47.12117604603628,2246.349119812355,900.0,10.0,"['thermal', 'sar', 'visible']"
119,-51.27158113140492,173.98415809255172,4115.967505208286,900.0,10.0,"['thermal', 'visible', 'sar']"
120,-88.64073211599711,95.90704362844588,8398.829571420762,900.0,10.0,"['sar', 'thermal', 'visible']"
121,48.12316558055046,-11.03747948367164,5904.314165415185,900.0,10.0,"['thermal', 'visible', 'sar']"
122,-34.989393890762855,-40.32531890497541,1688.318555953976,900.0,10.0,"['visible', 'thermal', 'sar']"
123,-13.134696816849102,156.25413817629288,1382.8906695707674,900.0,10.0,"['visible', 'thermal', 'sar']"
124,34.98454141372774,-89.59883068383223,6325.7642065523305,900.0,10.0,"['sar', 'thermal', 'visible']"
125,15.149807885964451,-68.20313025753752,60.28731491179439,900.0,10.0,"['sar', 'visible', 'thermal']"
126,-39.16353025535406,19.982640766086764,3366.569001053431,900.0,10.0,"['sar', 'thermal', 'visible']"
127,-43.44389496341034,98.986764855978,3024.8929075184656,900.0,10.0,"['thermal', 'visible', 'sar']"
128,-17.390480362155877,170.93389495759524,1141.1674078621072,900.0,10.0,"['thermal', 'visible', 'sar']"
129,-55.60787291304571,-39.24641883737283,4728.660619380084,900.0,10.0,"['thermal', 'visible', 'sar']"
130,76.66648536418697,70.74476984909009,6745.906877368838,900.0,10.0,"['visible', 'sar', 'thermal']"
131,-23.876692107610967,-118.74672250291631,4015.4677407211825,900.0,10.0,"['visible', 'thermal', 'sar']"
132,52.022635128690006,-122.25569769609456,391.14225773899,900.0,10.0,"['thermal', 'sar', 'visible']"
133,86.83609896127052,-170.9485079130053,1918.025121577534,900.0,10.0,"['thermal', 'visible', 'sar']"
134,-43.05621666893119,166.2298230151073,4561.596394122586,900.0,10.0,"['thermal', 'visible', 'sar']"
135,-45.81711257174334,94.77545102039576,1439.5918910382536,900.0,10.0,"['sar', 'visible', 'thermal']"
136,4.309787109757117,172.61841898267397,8442.982133921367,900.0,10.0,"['visible', 'sar', 'thermal']"
137,-34.989393890762855,-40.32531890497541,1158.4271025272137,900.0,10.0,"['thermal', 'visible', 'sar']"
138,-28.54704641371619,-138.57527882891586,5137.327143522269,900.0,10.0,"['visible', 'sar', 'thermal']"
139,-34.989393890762855,-40.32531890497541,5746.237591572535,900.0,10.0,"['thermal', 'sar', 'visible']"
140,-43.05621666893119,166.2298230151073,3118.178253945743,900.0,10.0,"['thermal', 'sar', 'visible']"
141,-62.81765268239258,-124.4715814377544,5711.660352509946,900.0,10.0,"['thermal', 'visible', 'sar']"
142,48.12316558055046,-11.03747948367164,2273.2975218292845,900.0,10.0,"['sar', 'thermal', 'visible']"
143,47.5255821473726,38.815922249797794,8354.891173990778,900.0,10.0,"['visible', 'thermal', 'sar']"
144,68.00749845581193,115.6626887110957,1903.8046577216576,900.0,10.0,"['thermal', 'sar', 'visible']"
145,21.06352664557333,148.18683235358702,3173.1145276727666,900.0,10.0,"['visible', 'thermal', 'sar']"
146,22.619743292324888,-164.70041848693012,2189.1704669781057,900.0,10.0,"['sar', 'thermal', 'visible']"
147,58.23991207341116,162.2891385519819,2701.59089264632,900.0,10.0,"['thermal', 'visible', 'sar']"
148,52.022635128690006,-122.25569769609456,679.9604350414326,900.0,10.0,"['thermal', 'sar', 'visible']"
149,75.07244888313116,124.0562038638758,5430.361970493671,900.0,10.0,"['sar', 'visible', 'thermal']"
150,-87.88902399838304,-179.29068328381337,1691.0814083565822,900.0,10.0,"['sar', 'thermal', 'visible']"
151,-30.01282925495676,-138.54300046136044,5793.532755182652,900.0,10.0,"['thermal', 'visible', 'sar']"
152,34.98454141372774,-89.59883068383223,2834.3121625468166,900.0,10.0,"['visible', 'thermal', 'sar']"
153,-43.44389496341034,98.986764855978,6885.763256170387,900.0,10.0,"['thermal', 'visible', 'sar']"
154,74.82159445991806,144.72440215910115,7826.249688519769,900.0,10.0,"['sar', 'visible', 'thermal']"
155,-55.60787291304571,-39.24641883737283,1957.2191863633534,900.0,10.0,"['sar', 'visible', 'thermal']"
156,-34.038354954890096,1.4435825500074178,8006.559628261897,900.0,10.0,"['visible', 'sar', 'thermal']"
157,-31.20473871649369,-135.0886271733333,8355.452653183058,900.0,10.0,"['thermal', 'visible', 'sar']"
158,-81.39321225290821,-6.569011611376411,1836.9060447732563,900.0,10.0,"['visible', 'thermal', 'sar']"
159,-21.453883498443528,-169.01981548859771,7904.5196861341265,900.0,10.0,"['sar', 'thermal', 'visible']"
160,-5.894236875568716,14.97207977593908,7243.323335762173,900.0,10.0,"['thermal', 'visible', 'sar']"
161,-5.894236875568716,14.97207977593908,4077.364358542792,900.0,10.0,"['sar', 'visible', 'thermal']"
162,4.077666253575051,-90.87360397329124,7654.652690172697,900.0,10.0,"['thermal', 'visible', 'sar']"
163,67.66468787846408,-129.1744334113719,4503.695096706557,900.0,10.0,"['visible', 'sar', 'thermal']"
164,-13.134696816849102,156.25413817629288,2329.608067116359,900.0,10.0,"['thermal', 'visible', 'sar']"
165,41.70224363644994,77.0338512633231,7170.934375688978,900.0,10.0,"['visible', 'thermal', 'sar']"
166,-73.63329644244288,136.0357487929,5014.040038250623,900.0,10.0,"['visible', 'thermal', 'sar']"
167,34.98454141372774,-89.59883068383223,2949.2463677243322,900.0,10.0,"['sar', 'visible', 'thermal']"
168,-51.27158113140492,173.98415809255172,2547.6848583504543,900.0,10.0,"['visible', 'thermal', 'sar']"
169,61.10300451309379,-40.002240819398125,6534.023865984142,900.0,10.0,"['thermal', 'sar', 'visible']"
170,60.32838411736082,-109.97311073943123,4195.217046252779,900.0,10.0,"['visible', 'sar', 'thermal']"
171,-2.3192950402534835,-159.82625217152406,5604.567729629564,900.0,10.0,"['sar', 'thermal', 'visible']"
172,-7.1292809203986485,-13.867313593249271,5698.966232988086,900.0,10.0,"['sar', 'visible', 'thermal']"
173,41.70224363644994,77.0338512633231,8577.220715002388,900.0,10.0,"['sar', 'visible', 'thermal']"
174,53.46653569024112,88.83947132189795,5306.718083948042,900.0,10.0,"['sar', 'thermal', 'visible']"
175,23.43180082992239,-81.48549346063837,1720.7447173522426,900.0,10.0,"['sar', 'visible', 'thermal']"
176,8.624526222763485,-144.52027436199648,3726.5229990544995,900.0,10.0,"['thermal', 'sar', 'visible']"
177,-54.69813873446351,-151.13174907101893,3169.042505683625,900.0,10.0,"['sar', 'visible', 'thermal']"
178,-87.88902399838304,-179.29068328381337,152.52587700891567,900.0,10.0,"['sar', 'visible', 'thermal']"
179,48.12316558055046,-11.03747948367164,8242.629451845965,900.0,10.0,"['visible', 'sar', 'thermal']"
180,1.49702162283948,-120.41145909958232,1140.5413574645847,900.0,10.0,"['thermal', 'sar', 'visible']"
181,33.60835247303701,-46.49081905694573,6940.049293497379,900.0,10.0,"['thermal', 'visible', 'sar']"
182,-28.54704641371619,-138.57527882891586,5087.072453738973,900.0,10.0,"['visible', 'thermal', 'sar']"
183,4.077666253575051,-90.87360397329124,6543.889117081646,900.0,10.0,"['sar', 'visible', 'thermal']"
184,42.15503705253827,62.94373888272606,1590.1323601587674,900.0,10.0,"['sar', 'visible', 'thermal']"
185,-55.60787291304571,-39.24641883737283,8197.832999428125,900.0,10.0,"['visible', 'thermal', 'sar']"
186,-42.56973186559885,-114.5733618792524,5105.535959878311,900.0,10.0,"['thermal', 'sar', 'visible']"
187,4.077666253575051,-90.87360397329124,7948.950145424566,900.0,10.0,"['thermal', 'sar', 'visible']"
188,-64.3548788384253,103.03686397552056,3872.9423946307775,900.0,10.0,"['thermal', 'visible', 'sar']"
189,11.312236775821438,-168.63778416098674,6808.982669393461,900.0,10.0,"['thermal', 'sar', 'visible']"
190,6.243821287923895,39.903845839153576,8593.043129870033,900.0,10.0,"['sar', 'visible', 'thermal']"
191,-39.16353025535406,19.982640766086764,7382.291955831382,900.0,10.0,"['sar', 'visible', 'thermal']"
192,23.43180082992239,-81.48549346063837,8539.466090216905,900.0,10.0,"['sar', 'visible', 'thermal']"
193,27.36292173123804,-151.45664189382185,1557.7611903097215,900.0,10.0,"['sar', 'visible', 'thermal']"
194,34.98454141372774,-89.59883068383223,1706.305430198465,900.0,10.0,"['sar', 'thermal', 'visible']"
195,-14.153851237484355,-131.09550067804614,7931.4707107183895,900.0,10.0,"['thermal', 'visible', 'sar']"
196,-29.72125145262208,-40.1676696886048,5245.1359027490935,900.0,10.0,"['sar', 'thermal', 'visible']"
197,4.077666253575051,-90.87360397329124,4692.2923567485705,900.0,10.0,"['visible', 'thermal', 'sar']"
198,-16.6937100322954,-118.81871052347012,8492.922632933873,900.0,10.0,"['visible', 'thermal', 'sar']"
199,21.06352664557333,148.18683235358702,6005.646808223357,900.0,10.0,"['thermal', 'visible', 'sar']"
200,-34.038354954890096,1.4435825500074178,4165.545579550012,900.0,10.0,"['thermal', 'sar', 'visible']"
201,-16.6937100322954,-118.81871052347012,8348.423100777467,900.0,10.0,"['thermal', 'sar', 'visible']"
202,58.23991207341116,162.2891385519819,8382.863839656875,900.0,10.0,"['visible', 'sar', 'thermal']"
203,50.971289160620046,179.2593861637642,8396.895509110542,900.0,10.0,"['thermal', 'visible', 'sar']"
204,-49.72353118159492,92.29845091032236,2809.703102926795,900.0,10.0,"['sar', 'visible', 'thermal']"
205,75.07244888313116,124.0562038638758,1945.9303023180946,900.0,10.0,"['visible', 'thermal', 'sar']"
206,38.53273624263605,-47.12117604603628,3297.9823868756853,900.0,10.0,"['thermal', 'visible', 'sar']"
207,47.57128782017147,-50.1482640969392,991.7267230394015,900.0,10.0,"['sar', 'visible', 'thermal']"
208,-28.37519992703981,-116.18856101839737,2018.610240417167,900.0,10.0,"['sar', 'visible', 'thermal']"
209,-8.952447224724944,-149.14319645613676,6036.604537329417,900.0,10.0,"['visible', 'thermal', 'sar']"
210,35.99912827356905,127.79747492973078,7453.510604956152,900.0,10.0,"['sar', 'thermal', 'visible']"
211,52.022635128690006,-122.25569769609456,6585.076000577931,900.0,10.0,"['thermal', 'visible', 'sar']"
212,11.312236775821438,-168.63778416098674,6625.521104416519,900.0,10.0,"['thermal', 'visible', 'sar']"
213,-32.98136551749598,-178.76789295594804,7533.051851610709,900.0,10.0,"['thermal', 'visible', 'sar']"
214,-45.81711257174334,94.77545102039576,7910.985133639501,900.0,10.0,"['sar', 'visible', 'thermal']"
215,27.36292173123804,-151.45664189382185,1026.6898064222578,900.0,10.0,"['thermal', 'visible', 'sar']"
216,41.70224363644994,77.0338512633231,6807.403073122572,900.0,10.0,"['thermal', 'visible', 'sar']"
217,-40.91673810309389,-41.417643100528,7571.335290653788,900.0,10.0,"['sar', 'visible', 'thermal']"
218,-64.3548788384253,103.03686397552056,3018.971750518124,900.0,10.0,"['sar', 'visible', 'thermal']"
219,75.07244888313116,124.0562038638758,6815.9268833976585,900.0,10.0,"['sar', 'thermal', 'visible']"
220,21.06352664557333,148.18683235358702,4440.22729430349,900.0,10.0,"['sar', 'thermal', 'visible']"
221,22.969926745667745,112.31417878925582,5055.649004294024,900.0,10.0,"['thermal', 'visible', 'sar']"
222,-27.488165267775,-14.626581813863725,682.7117336897618,900.0,10.0,"['visible', 'sar', 'thermal']"
223,52.022635128690006,-122.25569769609456,3828.418328683382,900.0,10.0,"['visible', 'thermal', 'sar']"
224,47.57128782017147,-50.1482640969392,4718.978105921307,900.0,10.0,"['sar', 'thermal', 'visible']"
225,-8.952447224724944,-149.14319645613676,7532.153244956477,900.0,10.0,"['thermal', 'sar', 'visible']"
226,-17.390480362155877,170.93389495759524,3871.5484697651577,900.0,10.0,"['sar', 'thermal', 'visible']"
227,68.00749845581193,115.6626887110957,4349.447731814507,900.0,10.0,"['visible', 'sar', 'thermal']"
228,58.23991207341116,162.2891385519819,2881.4218238367303,900.0,10.0,"['thermal', 'visible', 'sar']"
229,47.5255821473726,38.815922249797794,4449.803348538729,900.0,10.0,"['sar', 'visible', 'thermal']"
230,27.36292173123804,-151.45664189382185,5675.781503658739,900.0,10.0,"['visible', 'thermal', 'sar']"
231,33.52753566706439,-169.09679057318357,865.3069028344499,900.0,10.0,"['thermal', 'visible', 'sar']"
232,61.10300451309379,-40.002240819398125,4595.964137150083,900.0,10.0,"['thermal', 'sar', 'visible']"
233,32.029556634500125,128.5372855571592,1250.48848243661,900.0,10.0,"['sar', 'visible', 'thermal']"
234,56.56246367699066,-6.608913617199677,4675.026620213067,900.0,10.0,"['visible', 'thermal', 'sar']"
235,32.029556634500125,128.5372855571592,4902.524348033658,900.0,10.0,"['visible', 'thermal', 'sar']"
236,-7.1292809203986485,-13.867313593249271,2940.4598914360404,900.0,10.0,"['visible', 'sar', 'thermal']"
237,-39.16353025535406,19.982640766086764,8591.065056623254,900.0,10.0,"['visible', 'thermal', 'sar']"
238,81.00765593812764,43.678489631656085,4875.370119580622,900.0,10.0,"['thermal', 'sar', 'visible']"
239,11.312236775821438,-168.63778416098674,6643.714406944405,900.0,10.0,"['sar', 'thermal', 'visible']"
240,-43.05621666893119,166.2298230151073,7056.767505179344,900.0,10.0,"['visible', 'thermal', 'sar']"
241,-33.938701069855306,79.95091720830719,8443.02139628679,900.0,10.0,"['visible', 'thermal', 'sar']"
242,-39.16353025535406,19.982640766086764,3979.4286305236396,900.0,10.0,"['thermal', 'visible', 'sar']"
243,-9.233939767818176,63.03385966133058,4425.6104631347935,900.0,10.0,"['thermal', 'sar', 'visible']"
244,62.147121970246616,36.35484584501052,7960.317062406225,900.0,10.0,"['thermal', 'sar', 'visible']"
245,-73.63329644244288,136.0357487929,5407.766621599298,900.0,10.0,"['sar', 'visible', 'thermal']"
246,75.07244888313116,124.0562038638758,533.9585501750913,900.0,10.0,"['sar', 'visible', 'thermal']"
247,20.25178835614726,132.9688646396467,6230.844162145538,900.0,10.0,"['visible', 'sar', 'thermal']"
248,-34.989393890762855,-40.32531890497541,4875.62255109375,900.0,10.0,"['visible', 'thermal', 'sar']"
249,11.312236775821438,-168.63778416098674,8031.209106999723,900.0,10.0,"['sar', 'thermal', 'visible']"
250,8.237422989621392,36.19021898680923,5958.825025955325,900.0,10.0,"['sar', 'visible', 'thermal']"
251,81.00765593812764,43.678489631656085,6093.309532025098,900.0,10.0,"['sar', 'thermal', 'visible']"
252,60.32838411736082,-109.97311073943123,6752.362057625534,900.0,10.0,"['visible', 'sar', 'thermal']"
253,15.56676675607001,89.29992915780346,2888.7289388689533,900.0,10.0,"['thermal', 'sar', 'visible']"
254,-9.233939767818176,63.03385966133058,6141.499413338726,900.0,10.0,"['thermal', 'visible', 'sar']"
255,-62.81765268239258,-124.4715814377544,6070.232711206664,900.0,10.0,"['sar', 'thermal', 'visible']"
256,25.73330370350632,-2.103571116496842,2225.3939656823395,900.0,10.0,"['visible', 'sar', 'thermal']"
257,-7.1292809203986485,-13.867313593249271,974.279113765094,900.0,10.0,"['sar', 'visible', 'thermal']"
258,27.36292173123804,-151.45664189382185,1346.3013760204656,900.0,10.0,"['visible', 'thermal', 'sar']"
259,-13.134696816849102,156.25413817629288,163.49320467799186,900.0,10.0,"['thermal', 'visible', 'sar']"
260,44.17380399900553,-83.67902751789298,279.11334568691063,900.0,10.0,"['sar', 'visible', 'thermal']"
